bins	AST_count_detec	AST_frac_detec	AUS_count_detec	AUS_frac_detec	BAN_count_detec	BAN_frac_detec	CAN_count_detec	CAN_frac_detec	CHI_count_detec	CHI_frac_detec	DEN_count_detec	DEN_frac_detec	ENG_count_detec	ENG_frac_detec	ETH_count_detec	ETH_frac_detec	FIJ_count_detec	FIJ_frac_detec	ISR_count_detec	ISR_frac_detec	ITA_count_detec	ITA_frac_detec	MAD_count_detec	MAD_frac_detec	MON_count_detec	MON_frac_detec	PER_count_detec	PER_frac_detec	SPA_count_detec	SPA_frac_detec	TAN_count_detec	TAN_frac_detec	USA_count_detec	USA_frac_detec
DA_MAG_00011	25.0	0.16339869281045752	0.0	0.0	0.0	0.0	3.0	0.13043478260869565	1.0	0.005319148936170213	0.0	0.0	56.0	0.26540284360189575	0.0	0.0	0.0	0.0	57.0	0.1716867469879518	0.0	0.0	0.0	0.0	1.0	0.00909090909090909	0.0	0.0	30.0	0.189873417721519	0.0	0.0	3.0	0.02459016393442623
DA_MAG_00012	6.0	0.0392156862745098	0.0	0.0	0.0	0.0	2.0	0.08695652173913043	0.0	0.0	3.0	0.01056338028169014	5.0	0.023696682464454975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.03636363636363636	0.0	0.0	11.0	0.06962025316455696	0.0	0.0	3.0	0.02459016393442623
DA_MAG_00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DA_MAG_00014	48.0	0.3137254901960784	7.0	0.5833333333333334	2.0	0.07142857142857142	12.0	0.5217391304347826	105.0	0.5585106382978723	111.0	0.3908450704225352	72.0	0.3412322274881517	0.0	0.0	2.0	0.011627906976744186	170.0	0.5120481927710844	1.0	0.09090909090909091	20.0	0.17857142857142858	72.0	0.6545454545454545	11.0	0.3055555555555556	83.0	0.5253164556962026	5.0	0.18518518518518517	43.0	0.3524590163934426
DA_MAG_00015	101.0	0.6601307189542484	7.0	0.5833333333333334	0.0	0.0	17.0	0.7391304347826086	4.0	0.02127659574468085	203.0	0.7147887323943662	163.0	0.7725118483412322	5.0	1.0	0.0	0.0	242.0	0.7289156626506024	2.0	0.18181818181818182	16.0	0.14285714285714285	58.0	0.5272727272727272	11.0	0.3055555555555556	84.0	0.5316455696202531	3.0	0.1111111111111111	71.0	0.5819672131147541
DA_MAG_00016	54.0	0.35294117647058826	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	1.0	0.005319148936170213	43.0	0.15140845070422534	31.0	0.14691943127962084	0.0	0.0	6.0	0.03488372093023256	32.0	0.0963855421686747	0.0	0.0	17.0	0.15178571428571427	77.0	0.7	6.0	0.16666666666666666	12.0	0.0759493670886076	0.0	0.0	7.0	0.05737704918032787
DA_MAG_00017	50.0	0.32679738562091504	1.0	0.08333333333333333	0.0	0.0	4.0	0.17391304347826086	6.0	0.031914893617021274	73.0	0.25704225352112675	28.0	0.13270142180094788	1.0	0.2	1.0	0.005813953488372093	66.0	0.19879518072289157	0.0	0.0	26.0	0.23214285714285715	14.0	0.12727272727272726	1.0	0.027777777777777776	35.0	0.22151898734177214	0.0	0.0	12.0	0.09836065573770492
DA_MAG_00018	101.0	0.6601307189542484	2.0	0.16666666666666666	8.0	0.2857142857142857	9.0	0.391304347826087	15.0	0.0797872340425532	185.0	0.6514084507042254	126.0	0.5971563981042654	4.0	0.8	39.0	0.22674418604651161	241.0	0.7259036144578314	8.0	0.7272727272727273	27.0	0.24107142857142858	110.0	1.0	10.0	0.2777777777777778	81.0	0.5126582278481012	0.0	0.0	40.0	0.32786885245901637
DA_MAG_00019	30.0	0.19607843137254902	3.0	0.25	19.0	0.6785714285714286	6.0	0.2608695652173913	65.0	0.34574468085106386	102.0	0.3591549295774648	32.0	0.15165876777251186	5.0	1.0	81.0	0.47093023255813954	181.0	0.5451807228915663	2.0	0.18181818181818182	106.0	0.9464285714285714	110.0	1.0	36.0	1.0	50.0	0.31645569620253167	27.0	1.0	19.0	0.1557377049180328
DA_MAG_00020	59.0	0.38562091503267976	1.0	0.08333333333333333	0.0	0.0	11.0	0.4782608695652174	6.0	0.031914893617021274	57.0	0.2007042253521127	56.0	0.26540284360189575	0.0	0.0	0.0	0.0	35.0	0.10542168674698796	3.0	0.2727272727272727	0.0	0.0	8.0	0.07272727272727272	0.0	0.0	40.0	0.25316455696202533	0.0	0.0	51.0	0.4180327868852459
DA_MAG_00021	1.0	0.006535947712418301	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340425	4.0	0.014084507042253521	2.0	0.009478672985781991	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.18181818181818182	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	6.0	0.0379746835443038	0.0	0.0	3.0	0.02459016393442623
DA_MAG_00022	18.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.02464788732394366	13.0	0.061611374407582936	0.0	0.0	0.0	0.0	10.0	0.030120481927710843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.03164556962025317	0.0	0.0	3.0	0.02459016393442623
DA_MAG_00023	22.0	0.1437908496732026	1.0	0.08333333333333333	0.0	0.0	1.0	0.043478260869565216	0.0	0.0	5.0	0.017605633802816902	6.0	0.02843601895734597	1.0	0.2	0.0	0.0	31.0	0.09337349397590361	0.0	0.0	6.0	0.05357142857142857	1.0	0.00909090909090909	9.0	0.25	19.0	0.12025316455696203	0.0	0.0	7.0	0.05737704918032787
DA_MAG_00024	51.0	0.3333333333333333	3.0	0.25	1.0	0.03571428571428571	17.0	0.7391304347826086	5.0	0.026595744680851064	78.0	0.2746478873239437	86.0	0.4075829383886256	0.0	0.0	0.0	0.0	12.0	0.03614457831325301	3.0	0.2727272727272727	13.0	0.11607142857142858	9.0	0.08181818181818182	0.0	0.0	62.0	0.3924050632911392	0.0	0.0	54.0	0.4426229508196721
DA_MAG_00025	79.0	0.5163398692810458	8.0	0.6666666666666666	0.0	0.0	19.0	0.8260869565217391	75.0	0.39893617021276595	186.0	0.6549295774647887	138.0	0.6540284360189573	3.0	0.6	9.0	0.05232558139534884	236.0	0.7108433734939759	6.0	0.5454545454545454	24.0	0.21428571428571427	40.0	0.36363636363636365	7.0	0.19444444444444445	80.0	0.5063291139240507	1.0	0.037037037037037035	82.0	0.6721311475409836
DA_MAG_00026	100.0	0.6535947712418301	8.0	0.6666666666666666	1.0	0.03571428571428571	17.0	0.7391304347826086	104.0	0.5531914893617021	187.0	0.6584507042253521	159.0	0.7535545023696683	3.0	0.6	17.0	0.09883720930232558	222.0	0.6686746987951807	6.0	0.5454545454545454	56.0	0.5	50.0	0.45454545454545453	27.0	0.75	70.0	0.4430379746835443	12.0	0.4444444444444444	63.0	0.5163934426229508
DA_MAG_00027	130.0	0.8496732026143791	11.0	0.9166666666666666	0.0	0.0	19.0	0.8260869565217391	108.0	0.574468085106383	200.0	0.704225352112676	156.0	0.7393364928909952	0.0	0.0	3.0	0.01744186046511628	274.0	0.8253012048192772	4.0	0.36363636363636365	11.0	0.09821428571428571	24.0	0.21818181818181817	6.0	0.16666666666666666	93.0	0.5886075949367089	0.0	0.0	89.0	0.7295081967213115
DA_MAG_00028	58.0	0.3790849673202614	8.0	0.6666666666666666	0.0	0.0	9.0	0.391304347826087	46.0	0.24468085106382978	142.0	0.5	79.0	0.3744075829383886	0.0	0.0	1.0	0.005813953488372093	165.0	0.49698795180722893	1.0	0.09090909090909091	21.0	0.1875	19.0	0.17272727272727273	0.0	0.0	46.0	0.2911392405063291	0.0	0.0	43.0	0.3524590163934426
DA_MAG_00029	24.0	0.1568627450980392	3.0	0.25	0.0	0.0	1.0	0.043478260869565216	39.0	0.2074468085106383	102.0	0.3591549295774648	22.0	0.10426540284360189	2.0	0.4	0.0	0.0	127.0	0.3825301204819277	0.0	0.0	7.0	0.0625	5.0	0.045454545454545456	0.0	0.0	43.0	0.2721518987341772	0.0	0.0	8.0	0.06557377049180328
DA_MAG_00030	53.0	0.3464052287581699	2.0	0.16666666666666666	0.0	0.0	16.0	0.6956521739130435	19.0	0.10106382978723404	86.0	0.3028169014084507	54.0	0.2559241706161137	0.0	0.0	0.0	0.0	47.0	0.14156626506024098	1.0	0.09090909090909091	0.0	0.0	12.0	0.10909090909090909	0.0	0.0	87.0	0.5506329113924051	0.0	0.0	40.0	0.32786885245901637
DA_MAG_00031	113.0	0.738562091503268	10.0	0.8333333333333334	0.0	0.0	14.0	0.6086956521739131	131.0	0.6968085106382979	200.0	0.704225352112676	180.0	0.8530805687203792	1.0	0.2	8.0	0.046511627906976744	278.0	0.8373493975903614	4.0	0.36363636363636365	33.0	0.29464285714285715	6.0	0.05454545454545454	18.0	0.5	108.0	0.6835443037974683	1.0	0.037037037037037035	68.0	0.5573770491803278
DA_MAG_00032	13.0	0.08496732026143791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.04929577464788732	19.0	0.09004739336492891	0.0	0.0	0.0	0.0	37.0	0.11144578313253012	1.0	0.09090909090909091	1.0	0.008928571428571428	30.0	0.2727272727272727	9.0	0.25	2.0	0.012658227848101266	2.0	0.07407407407407407	9.0	0.07377049180327869
DA_MAG_00033	65.0	0.42483660130718953	0.0	0.0	0.0	0.0	13.0	0.5652173913043478	53.0	0.28191489361702127	176.0	0.6197183098591549	129.0	0.6113744075829384	1.0	0.2	2.0	0.011627906976744186	147.0	0.4427710843373494	3.0	0.2727272727272727	5.0	0.044642857142857144	77.0	0.7	11.0	0.3055555555555556	79.0	0.5	1.0	0.037037037037037035	33.0	0.27049180327868855
DA_MAG_00034	95.0	0.6209150326797386	10.0	0.8333333333333334	0.0	0.0	9.0	0.391304347826087	35.0	0.18617021276595744	178.0	0.6267605633802817	142.0	0.6729857819905213	2.0	0.4	2.0	0.011627906976744186	259.0	0.7801204819277109	3.0	0.2727272727272727	43.0	0.38392857142857145	56.0	0.509090909090909	19.0	0.5277777777777778	105.0	0.6645569620253164	5.0	0.18518518518518517	55.0	0.45081967213114754
DA_MAG_00035	63.0	0.4117647058823529	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	0.0	0.0	128.0	0.4507042253521127	24.0	0.11374407582938388	3.0	0.6	0.0	0.0	37.0	0.11144578313253012	1.0	0.09090909090909091	0.0	0.0	52.0	0.4727272727272727	11.0	0.3055555555555556	48.0	0.3037974683544304	8.0	0.2962962962962963	16.0	0.13114754098360656
DA_MAG_00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0035211267605633804	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0030120481927710845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.01639344262295082
DA_MAG_00037	19.0	0.12418300653594772	6.0	0.5	0.0	0.0	9.0	0.391304347826087	29.0	0.15425531914893617	89.0	0.31338028169014087	37.0	0.17535545023696683	3.0	0.6	13.0	0.0755813953488372	90.0	0.2710843373493976	0.0	0.0	38.0	0.3392857142857143	12.0	0.10909090909090909	5.0	0.1388888888888889	26.0	0.16455696202531644	7.0	0.25925925925925924	25.0	0.20491803278688525
DA_MAG_00038	36.0	0.23529411764705882	7.0	0.5833333333333334	1.0	0.03571428571428571	15.0	0.6521739130434783	90.0	0.4787234042553192	167.0	0.5880281690140845	75.0	0.35545023696682465	0.0	0.0	4.0	0.023255813953488372	179.0	0.5391566265060241	0.0	0.0	17.0	0.15178571428571427	16.0	0.14545454545454545	7.0	0.19444444444444445	36.0	0.22784810126582278	0.0	0.0	43.0	0.3524590163934426
DA_MAG_00039	106.0	0.6928104575163399	9.0	0.75	6.0	0.21428571428571427	22.0	0.9565217391304348	125.0	0.6648936170212766	244.0	0.8591549295774648	149.0	0.7061611374407583	5.0	1.0	49.0	0.28488372093023256	282.0	0.8493975903614458	8.0	0.7272727272727273	85.0	0.7589285714285714	97.0	0.8818181818181818	19.0	0.5277777777777778	92.0	0.5822784810126582	5.0	0.18518518518518517	73.0	0.5983606557377049
DA_MAG_00040	68.0	0.4444444444444444	4.0	0.3333333333333333	0.0	0.0	22.0	0.9565217391304348	84.0	0.44680851063829785	201.0	0.7077464788732394	126.0	0.5971563981042654	0.0	0.0	0.0	0.0	137.0	0.4126506024096386	4.0	0.36363636363636365	0.0	0.0	46.0	0.41818181818181815	0.0	0.0	120.0	0.759493670886076	0.0	0.0	100.0	0.819672131147541
DA_MAG_00041	125.0	0.8169934640522876	11.0	0.9166666666666666	16.0	0.5714285714285714	21.0	0.9130434782608695	105.0	0.5585106382978723	260.0	0.9154929577464789	182.0	0.8625592417061612	5.0	1.0	78.0	0.45348837209302323	296.0	0.891566265060241	8.0	0.7272727272727273	98.0	0.875	108.0	0.9818181818181818	24.0	0.6666666666666666	122.0	0.7721518987341772	18.0	0.6666666666666666	112.0	0.9180327868852459
DA_MAG_00042	60.0	0.39215686274509803	4.0	0.3333333333333333	0.0	0.0	8.0	0.34782608695652173	54.0	0.2872340425531915	98.0	0.34507042253521125	87.0	0.41232227488151657	4.0	0.8	11.0	0.06395348837209303	98.0	0.29518072289156627	5.0	0.45454545454545453	37.0	0.33035714285714285	39.0	0.35454545454545455	21.0	0.5833333333333334	37.0	0.23417721518987342	6.0	0.2222222222222222	21.0	0.1721311475409836
DA_MAG_00043	69.0	0.45098039215686275	9.0	0.75	0.0	0.0	15.0	0.6521739130434783	53.0	0.28191489361702127	195.0	0.6866197183098591	136.0	0.6445497630331753	4.0	0.8	0.0	0.0	199.0	0.5993975903614458	2.0	0.18181818181818182	15.0	0.13392857142857142	19.0	0.17272727272727273	3.0	0.08333333333333333	71.0	0.44936708860759494	3.0	0.1111111111111111	66.0	0.5409836065573771
DA_MAG_00044	52.0	0.33986928104575165	7.0	0.5833333333333334	0.0	0.0	9.0	0.391304347826087	18.0	0.09574468085106383	163.0	0.573943661971831	73.0	0.3459715639810427	5.0	1.0	22.0	0.12790697674418605	140.0	0.42168674698795183	2.0	0.18181818181818182	43.0	0.38392857142857145	46.0	0.41818181818181815	18.0	0.5	54.0	0.34177215189873417	4.0	0.14814814814814814	52.0	0.4262295081967213
DA_MAG_00045	16.0	0.10457516339869281	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	5.0	0.026595744680851064	28.0	0.09859154929577464	16.0	0.07582938388625593	0.0	0.0	0.0	0.0	9.0	0.02710843373493976	1.0	0.09090909090909091	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	46.0	0.2911392405063291	0.0	0.0	31.0	0.2540983606557377
DA_MAG_00046	32.0	0.20915032679738563	2.0	0.16666666666666666	0.0	0.0	0.0	0.0	10.0	0.05319148936170213	13.0	0.045774647887323945	11.0	0.052132701421800945	0.0	0.0	0.0	0.0	10.0	0.030120481927710843	0.0	0.0	0.0	0.0	3.0	0.02727272727272727	0.0	0.0	22.0	0.13924050632911392	0.0	0.0	8.0	0.06557377049180328
DA_MAG_00047	36.0	0.23529411764705882	4.0	0.3333333333333333	0.0	0.0	3.0	0.13043478260869565	43.0	0.22872340425531915	82.0	0.2887323943661972	47.0	0.22274881516587677	3.0	0.6	14.0	0.08139534883720931	112.0	0.3373493975903614	2.0	0.18181818181818182	61.0	0.5446428571428571	19.0	0.17272727272727273	2.0	0.05555555555555555	19.0	0.12025316455696203	0.0	0.0	14.0	0.11475409836065574
DA_MAG_00048	30.0	0.19607843137254902	0.0	0.0	0.0	0.0	3.0	0.13043478260869565	2.0	0.010638297872340425	14.0	0.04929577464788732	10.0	0.04739336492890995	0.0	0.0	0.0	0.0	8.0	0.024096385542168676	0.0	0.0	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	23.0	0.14556962025316456	0.0	0.0	12.0	0.09836065573770492
DA_MAG_00049	120.0	0.7843137254901961	2.0	0.16666666666666666	0.0	0.0	22.0	0.9565217391304348	46.0	0.24468085106382978	129.0	0.45422535211267606	179.0	0.8483412322274881	0.0	0.0	1.0	0.005813953488372093	79.0	0.23795180722891565	1.0	0.09090909090909091	1.0	0.008928571428571428	33.0	0.3	0.0	0.0	84.0	0.5316455696202531	0.0	0.0	83.0	0.680327868852459
DA_MAG_00050	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	1.0	0.005319148936170213	22.0	0.07746478873239436	8.0	0.037914691943127965	0.0	0.0	0.0	0.0	9.0	0.02710843373493976	1.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	4.0	0.03278688524590164
DA_MAG_00051	58.0	0.3790849673202614	9.0	0.75	2.0	0.07142857142857142	19.0	0.8260869565217391	106.0	0.5638297872340425	208.0	0.7323943661971831	119.0	0.5639810426540285	5.0	1.0	13.0	0.0755813953488372	260.0	0.7831325301204819	2.0	0.18181818181818182	38.0	0.3392857142857143	104.0	0.9454545454545454	20.0	0.5555555555555556	76.0	0.4810126582278481	18.0	0.6666666666666666	76.0	0.6229508196721312
DA_MAG_00052	123.0	0.803921568627451	3.0	0.25	2.0	0.07142857142857142	17.0	0.7391304347826086	39.0	0.2074468085106383	160.0	0.5633802816901409	163.0	0.7725118483412322	1.0	0.2	5.0	0.029069767441860465	244.0	0.7349397590361446	7.0	0.6363636363636364	21.0	0.1875	99.0	0.9	1.0	0.027777777777777776	110.0	0.6962025316455697	0.0	0.0	52.0	0.4262295081967213
DA_MAG_00053	79.0	0.5163398692810458	7.0	0.5833333333333334	0.0	0.0	10.0	0.43478260869565216	15.0	0.0797872340425532	160.0	0.5633802816901409	122.0	0.5781990521327014	1.0	0.2	1.0	0.005813953488372093	202.0	0.608433734939759	0.0	0.0	20.0	0.17857142857142858	31.0	0.2818181818181818	1.0	0.027777777777777776	48.0	0.3037974683544304	0.0	0.0	41.0	0.3360655737704918
DA_MAG_00054	29.0	0.1895424836601307	9.0	0.75	0.0	0.0	16.0	0.6956521739130435	114.0	0.6063829787234043	188.0	0.6619718309859155	59.0	0.2796208530805687	2.0	0.4	6.0	0.03488372093023256	188.0	0.5662650602409639	5.0	0.45454545454545453	19.0	0.16964285714285715	32.0	0.2909090909090909	4.0	0.1111111111111111	67.0	0.4240506329113924	0.0	0.0	45.0	0.36885245901639346
DA_MAG_00055	42.0	0.27450980392156865	1.0	0.08333333333333333	0.0	0.0	3.0	0.13043478260869565	2.0	0.010638297872340425	11.0	0.03873239436619718	20.0	0.0947867298578199	0.0	0.0	0.0	0.0	23.0	0.06927710843373494	0.0	0.0	0.0	0.0	12.0	0.10909090909090909	0.0	0.0	30.0	0.189873417721519	0.0	0.0	9.0	0.07377049180327869
DA_MAG_00056	49.0	0.3202614379084967	5.0	0.4166666666666667	0.0	0.0	9.0	0.391304347826087	22.0	0.11702127659574468	129.0	0.45422535211267606	76.0	0.36018957345971564	0.0	0.0	1.0	0.005813953488372093	109.0	0.32831325301204817	1.0	0.09090909090909091	11.0	0.09821428571428571	32.0	0.2909090909090909	2.0	0.05555555555555555	25.0	0.15822784810126583	2.0	0.07407407407407407	29.0	0.23770491803278687
DA_MAG_00057	81.0	0.5294117647058824	9.0	0.75	0.0	0.0	21.0	0.9130434782608695	115.0	0.6117021276595744	236.0	0.8309859154929577	168.0	0.7962085308056872	1.0	0.2	3.0	0.01744186046511628	287.0	0.8644578313253012	3.0	0.2727272727272727	13.0	0.11607142857142858	87.0	0.7909090909090909	3.0	0.08333333333333333	101.0	0.6392405063291139	0.0	0.0	86.0	0.7049180327868853
DA_MAG_00058	7.0	0.0457516339869281	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	6.0	0.031914893617021274	32.0	0.11267605633802817	23.0	0.10900473933649289	0.0	0.0	4.0	0.023255813953488372	52.0	0.1566265060240964	0.0	0.0	4.0	0.03571428571428571	1.0	0.00909090909090909	5.0	0.1388888888888889	3.0	0.0189873417721519	5.0	0.18518518518518517	3.0	0.02459016393442623
DA_MAG_00059	16.0	0.10457516339869281	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	1.0	0.005319148936170213	27.0	0.09507042253521127	25.0	0.11848341232227488	0.0	0.0	0.0	0.0	4.0	0.012048192771084338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0949367088607595	0.0	0.0	6.0	0.04918032786885246
DA_MAG_00060	25.0	0.16339869281045752	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	0.0	0.0	8.0	0.028169014084507043	25.0	0.11848341232227488	0.0	0.0	0.0	0.0	10.0	0.030120481927710843	0.0	0.0	0.0	0.0	5.0	0.045454545454545456	0.0	0.0	10.0	0.06329113924050633	0.0	0.0	9.0	0.07377049180327869
DA_MAG_00061	41.0	0.2679738562091503	0.0	0.0	0.0	0.0	11.0	0.4782608695652174	5.0	0.026595744680851064	45.0	0.15845070422535212	37.0	0.17535545023696683	0.0	0.0	0.0	0.0	8.0	0.024096385542168676	0.0	0.0	0.0	0.0	3.0	0.02727272727272727	0.0	0.0	46.0	0.2911392405063291	0.0	0.0	16.0	0.13114754098360656
DA_MAG_00062	85.0	0.5555555555555556	9.0	0.75	2.0	0.07142857142857142	18.0	0.782608695652174	93.0	0.4946808510638298	211.0	0.7429577464788732	162.0	0.7677725118483413	3.0	0.6	7.0	0.040697674418604654	210.0	0.6325301204819277	3.0	0.2727272727272727	41.0	0.36607142857142855	63.0	0.5727272727272728	5.0	0.1388888888888889	91.0	0.5759493670886076	4.0	0.14814814814814814	70.0	0.5737704918032787
DA_MAG_00063	19.0	0.12418300653594772	2.0	0.16666666666666666	0.0	0.0	3.0	0.13043478260869565	44.0	0.23404255319148937	59.0	0.20774647887323944	38.0	0.18009478672985782	1.0	0.2	12.0	0.06976744186046512	60.0	0.18072289156626506	2.0	0.18181818181818182	34.0	0.30357142857142855	9.0	0.08181818181818182	2.0	0.05555555555555555	9.0	0.056962025316455694	0.0	0.0	19.0	0.1557377049180328
DA_MAG_00064	36.0	0.23529411764705882	12.0	1.0	0.0	0.0	19.0	0.8260869565217391	157.0	0.8351063829787234	229.0	0.8063380281690141	58.0	0.27488151658767773	4.0	0.8	8.0	0.046511627906976744	277.0	0.8343373493975904	2.0	0.18181818181818182	33.0	0.29464285714285715	95.0	0.8636363636363636	3.0	0.08333333333333333	97.0	0.6139240506329114	5.0	0.18518518518518517	55.0	0.45081967213114754
DA_MAG_00065	28.0	0.1830065359477124	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.03723404255319149	12.0	0.04225352112676056	13.0	0.061611374407582936	0.0	0.0	0.0	0.0	15.0	0.045180722891566265	0.0	0.0	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	13.0	0.08227848101265822	0.0	0.0	8.0	0.06557377049180328
DA_MAG_00066	73.0	0.477124183006536	2.0	0.16666666666666666	0.0	0.0	22.0	0.9565217391304348	31.0	0.16489361702127658	212.0	0.7464788732394366	106.0	0.5023696682464455	0.0	0.0	0.0	0.0	120.0	0.3614457831325301	4.0	0.36363636363636365	0.0	0.0	30.0	0.2727272727272727	0.0	0.0	101.0	0.6392405063291139	0.0	0.0	58.0	0.47540983606557374
